time,open,high,low,close,volume,symbol,return_1,log_return_1,ma_5,return_5,volatility_5,ma_10,return_10,volatility_10,ma_21,return_21,volatility_21,lag_logret_1,lag_logret_2,lag_logret_3,lag_logret_4,lag_logret_5,mom_5,vol_change,vol_ma_5,rsi_14,macd,macd_signal,dayofweek,month,day
2024-03-14,24.14,24.14,23.46,23.63,7015247,CTG,-0.019908751555371196,-0.0201096009942634,23.696,-0.037474541751527535,0.02257781374207206,24.189999999999998,-0.030762920426579132,0.01724997129127787,24.276190476190475,-0.029568788501026844,0.013906272180373151,0.018840833642839172,0.010195500380669298,-0.010195500380669298,-0.03692599569028898,-0.008517593575866123,-0.037474541751527535,0.14134494020474175,9722454.2,44.24379232505641,0.3374465061976011,0.5747102757415653,3,3,14
2024-03-14,23.41,23.41,22.92,22.99,30792542,HPG,-0.014573510501500242,-0.014680747258248417,22.96,-0.020868824531516283,0.01804431627910292,23.191,-0.020868824531516283,0.013653372858676002,22.666190476190476,0.07782466010314115,0.016896824583305332,0.019476919521741465,0.010103314582554201,-0.013158084577510998,-0.022831058453341768,0.0064089089265571,-0.020868824531516283,0.04805452347101169,33619960.6,65.87982832618019,0.42867427414934056,0.4716101465724404,3,3,14
2024-03-14,63.75,63.82,62.82,63.09,2322431,VCB,-0.010352941176470565,-0.010406905655817589,63.03399999999999,-0.008330713612071605,0.01173694076882763,63.407,-0.0236768802228412,0.008967048563525497,62.00380952380953,0.05554626066588586,0.017412456229731074,0.016767238752659175,0.0031954013448860508,-0.010506304855509185,-0.007415037524498125,0.002045473138639231,-0.008330713612071605,-0.25720049178146687,2126217.8,69.95073891625619,0.9731053187380923,1.0392189914817127,3,3,14
2024-03-14,43.4,43.8,42.8,42.9,12610933,VHM,-0.0011641443538999985,-0.0011648224962934606,42.730000000000004,-0.006944444444444531,0.00818462344460825,43.15,-0.011520737327188946,0.008405683287557378,43.63333333333334,0.026315789473684292,0.020030067034902902,0.005837728195685621,0.003519065215195738,0.0,-0.015160640230681643,0.0023174981403628614,-0.006944444444444531,0.7191349832809111,8058696.2,45.74468085106387,0.021958894924424044,0.1949277854226082,3,3,14
2024-03-14,62.0,62.26,61.39,61.56,5449322,VNM,-0.004366812227074135,-0.004376374599798893,61.408,-0.020836647049467083,0.014864905783600111,62.166999999999994,-0.020836647049467083,0.012904619527251958,62.12571428571429,0.042859562934101314,0.013675483495079207,0.011385939529843014,-0.004244211398770403,0.004244211398770403,-0.028066358354335463,0.0027076547560946906,-0.020836647049467083,-0.03527696395576452,5304841.8,47.03504043126685,0.3997894776136448,0.6445775886279288,3,3,14
2024-03-15,42.17,43.15,41.68,42.66,1435031,BID,0.009704142011834227,0.009657359240021535,42.333999999999996,0.02155172413793105,0.01895408537588341,42.964,-0.0244683283786874,0.02092254624980371,42.47809523809524,0.06623344163959,0.019765636970444516,-0.017363176705007533,0.011463454577818943,0.02936823216588058,-0.011803099809892359,-0.042200354490376846,0.02155172413793105,-0.033248786534490704,1402712.0,43.71584699453548,0.7325107047306716,1.0012977184577152,4,3,15
2024-03-15,23.59,24.28,23.29,23.83,9590069,CTG,0.00846381718154876,0.008428199911834522,23.729999999999997,0.007185122569737912,0.016031629512985496,24.131,-0.024160524160524277,0.017588559388685535,24.267619047619046,-0.007496876301541167,0.013749911588747298,-0.0201096009942634,0.018840833642839172,0.010195500380669298,-0.010195500380669298,-0.03692599569028898,0.007185122569737912,0.3670322655781044,7473109.2,42.824074074074055,0.29616180183469965,0.5190005809601922,4,3,15
2024-03-15,22.99,23.26,22.73,22.8,35837317,HPG,-0.008264462809917217,-0.008298802814695083,22.93,-0.006535947712418277,0.015250877984501296,23.133999999999997,-0.024390243902439046,0.01377620862439964,22.71666666666667,0.048758049678012894,0.016697254977239458,-0.014680747258248417,0.019476919521741465,0.010103314582554201,-0.013158084577510998,-0.022831058453341768,-0.006535947712418277,0.16383106662645774,31319776.4,60.7929515418502,0.38425681182489413,0.4541394796229311,4,3,15
2024-03-15,63.09,63.09,62.36,62.42,2304560,VCB,-0.010619749564114822,-0.010676541540084905,62.888,-0.011559778305621493,0.012216664898502051,63.187,-0.034045187248529896,0.009280180470702611,62.13333333333334,0.045561139028475584,0.017636780148188248,-0.010406905655817589,0.016767238752659175,0.0031954013448860508,-0.010506304855509185,-0.007415037524498125,-0.011559778305621493,-0.007694954123502518,2140899.8,64.29942418426106,0.8642990086075883,1.0042349949068878,4,3,15
2024-03-15,42.9,43.15,42.4,42.4,9887754,VHM,-0.011655011655011704,-0.011723463696058811,42.7,-0.003525264394829586,0.0067595305810216446,42.995,-0.03526734926052344,0.007448091675357563,43.654761904761905,0.010727056019070202,0.02021804690936481,-0.0011648224962934606,0.005837728195685621,0.003519065215195738,0.0,-0.015160640230681643,-0.003525264394829586,-0.2159379484452102,8130327.2,40.77669902912623,-0.03664330055958942,0.1486135682261687,4,3,15
2024-03-15,62.01,62.01,60.77,60.86,4857330,VNM,-0.011371020142949995,-0.011436164501853696,61.354,-0.004416816620317454,0.00882731324030055,62.009,-0.025304292120435612,0.013170241111319977,62.212857142857146,0.0310011858377095,0.013983281320286846,-0.004376374599798893,0.011385939529843014,-0.004244211398770403,0.004244211398770403,-0.028066358354335463,-0.004416816620317454,-0.10863590002572798,4803383.0,42.980295566502434,0.2876366537973212,0.5731894016618073,4,3,15
2024-03-18,42.5,43.15,40.78,42.5,1483545,BID,-0.0037505860290669712,-0.0037576371128329455,42.58,0.029803731524109534,0.017537599384956127,42.840999999999994,-0.028127143837182622,0.020906848956440204,42.61238095238095,0.07106854838709675,0.01966027001058585,0.009657359240021535,-0.017363176705007533,0.011463454577818943,0.02936823216588058,-0.011803099809892359,0.029803731524109534,0.033806935181191156,1403085.8,45.351473922902485,0.6683700829239854,0.9347121913509693,0,3,18
2024-03-18,23.83,24.01,22.19,22.84,11393812,CTG,-0.041544271926143406,-0.04243190632284133,23.613999999999997,-0.02476515798462864,0.025539438138221442,23.946,-0.07492912110166061,0.020861938723556222,24.203809523809525,-0.05541770057899087,0.016400919934880496,0.008428199911834522,-0.0201096009942634,0.018840833642839172,0.010195500380669298,-0.010195500380669298,-0.02476515798462864,0.18808446529425393,8182085.6,30.382293762575443,0.18146681349527682,0.4514938274672091,0,3,18
2024-03-18,22.84,22.88,21.97,22.42,50128928,HPG,-0.016666666666666607,-0.016807118316381153,22.884,-0.01015452538631334,0.016027061441247714,23.043,-0.039005572224603324,0.014492429337725394,22.75238095238095,0.0346100599907706,0.017176787883094593,-0.008298802814695083,-0.014680747258248417,0.019476919521741465,0.010103314582554201,-0.013158084577510998,-0.01015452538631334,0.3987913213480798,35257688.0,42.40000000000006,0.3147644204102953,0.426264467780404,0,3,18
2024-03-18,62.62,62.76,61.43,61.76,1843874,VCB,-0.010573534123678341,-0.010629831126112599,62.742,-0.011681869099055886,0.012237451938240853,62.988,-0.03121568627450988,0.00896762414145295,62.240952380952386,0.03798319327731092,0.01782021155127231,-0.010676541540084905,-0.010406905655817589,0.016767238752659175,0.0031954013448860508,-0.010506304855509185,-0.011681869099055886,-0.19990193355781583,2141190.6,56.28742514970059,0.7165527655297623,0.9466985490314628,0,3,18
2024-03-18,42.65,43.15,41.3,42.1,14791576,VHM,-0.007075471698113178,-0.00710062154957658,42.61,-0.010575793184488758,0.007298454602119577,42.809999999999995,-0.04209328782707622,0.0074061165040784725,43.62619047619047,-0.014051522248243575,0.01988426121588784,-0.011723463696058811,-0.0011648224962934606,0.005837728195685621,0.003519065215195738,0.0,-0.010575793184488758,0.4959490294762592,9876890.2,27.173913043478322,-0.10607073804069245,0.09767670697279647,0,3,18
2024-03-18,60.86,61.12,59.8,60.06,6803665,VNM,-0.013144922773578704,-0.01323208191364067,61.088,-0.021664766248574607,0.009704794059583206,61.727999999999994,-0.044695403212979046,0.013105113087935778,62.16190476190476,-0.017503680680516887,0.012027633327984797,-0.011436164501853696,-0.004376374599798893,0.011385939529843014,-0.004244211398770403,0.004244211398770403,-0.021664766248574607,0.4007005906537131,5321293.0,32.546583850931654,0.1326720578865519,0.4850859329067563,0,3,18
2024-03-19,42.58,42.58,41.68,42.17,766534,BID,-0.007764705882352896,-0.0077950081719029285,42.513999999999996,-0.007764705882352896,0.012133474793207737,42.612,-0.051506972559604125,0.019782996498139263,42.701904761904764,0.046661702655745874,0.019600972913891665,-0.0037576371128329455,0.009657359240021535,-0.017363176705007533,0.011463454577818943,0.02936823216588058,-0.007764705882352896,-0.48330923564839623,1313883.6,38.83610451306414,0.58417591959482,0.8646049369997394,1,3,19
2024-03-19,22.91,23.18,22.6,22.84,7154001,CTG,0.0,0.0,23.45,-0.0346576500422654,0.024403098222283027,23.73,-0.08640000000000003,0.019864442937667242,24.135238095238094,-0.05930807248764425,0.01633944612931416,-0.04243190632284133,0.008428199911834522,-0.0201096009942634,0.018840833642839172,0.010195500380669298,-0.0346576500422654,-0.3721152323735024,8259920.6,31.198347107437996,0.08953806977071466,0.37910267592791025,1,3,19
2024-03-19,22.35,23.18,22.27,22.58,26986377,HPG,0.007136485280998972,0.00711114107750177,22.823999999999998,-0.013111888111888126,0.015507673635009229,22.940999999999995,-0.043220338983051,0.014029857406350293,22.774285714285714,0.020795660036166286,0.016679212746663123,-0.016807118316381153,-0.008298802814695083,-0.014680747258248417,0.019476919521741465,0.010103314582554201,-0.013111888111888126,-0.461660600442124,34625166.4,41.93548387096773,0.26949528844261295,0.3949106319128458,1,3,19
2024-03-19,61.43,62.09,61.43,61.43,870431,VCB,-0.005343264248704682,-0.005357590540684853,62.489999999999995,-0.020098899345988186,0.011860460857584321,62.789,-0.03137811415957115,0.008971973546897523,62.31380952380952,0.025542570951585963,0.017847824875218153,-0.010629831126112599,-0.010676541540084905,-0.010406905655817589,0.016767238752659175,0.0031954013448860508,-0.020098899345988186,-0.5279335789755699,2093577.6,23.662884927066372,0.5663065321721419,0.8706201456595986,1,3,19
2024-03-19,42.35,43.05,41.85,42.9,9466892,VHM,0.019002375296911955,0.01882408524563539,42.65,0.004683840749414525,0.011971563026162873,42.735,-0.01718213058419249,0.01030637245554468,43.5,-0.05817782656421511,0.014010367257002951,-0.00710062154957658,-0.011723463696058811,-0.0011648224962934606,0.005837728195685621,0.003519065215195738,0.004683840749414525,-0.3599808431501822,10818556.4,35.57692307692312,-0.09543900685875428,0.05905356420648633,1,3,19
2024-03-19,60.59,60.59,59.97,59.97,3166304,VNM,-0.0014985014985015033,-0.0014996253747652233,60.855999999999995,-0.018975952887289482,0.009791665535193258,61.35,-0.05929411764705883,0.01149969548864092,62.02761904761904,-0.04491161012900147,0.010227313681958982,-0.01323208191364067,-0.011436164501853696,-0.004376374599798893,0.011385939529843014,-0.004244211398770403,-0.018975952887289482,-0.5346178860952149,5185041.6,30.65326633165826,0.0025696302312638863,0.38858267237165783,1,3,19
2024-03-20,42.17,43.4,41.27,43.32,3135459,BID,0.02727057149632439,0.02690535437432162,42.58,0.007676203768318235,0.017188874203653302,42.498,-0.02564102564102566,0.022256999874601606,42.841904761904765,0.07280832095096579,0.02033066877474655,-0.0077950081719029285,-0.0037576371128329455,0.009657359240021535,-0.017363176705007533,0.011463454577818943,0.007676203768318235,3.0904369538728877,1660990.8,50.0,0.6032924478173385,0.8123424391632592,2,3,20
2024-03-20,22.77,23.66,22.63,23.56,9490071,CTG,0.031523642732048884,0.031036973995576478,23.339999999999996,-0.02281211115719617,0.027985208602794666,23.610000000000003,-0.048465266558966213,0.02354980979542038,24.107619047619046,-0.02402651201325612,0.01791541418469615,0.0,-0.04243190632284133,0.008428199911834522,-0.0201096009942634,0.018840833642839172,-0.02281211115719617,0.32654035133626613,8928640.0,42.23484848484847,0.07392964582958328,0.3180680699082449,2,3,20
2024-03-20,22.61,22.8,22.54,22.73,12979362,HPG,0.006643046944198483,0.006621079142936193,22.704,-0.025717959708529747,0.01146204450439265,22.881,-0.025717959708529747,0.014182505564992625,22.80333333333333,0.027576853526220635,0.01672228314579743,0.00711114107750177,-0.016807118316381153,-0.008298802814695083,-0.014680747258248417,0.019476919521741465,-0.025717959708529747,-0.5190402179588612,31344905.2,39.495798319327754,0.2429226603945196,0.36451303760918063,2,3,20
2024-03-20,61.43,62.49,61.43,61.89,899448,VCB,0.007488197948885,0.007460300575433898,62.11800000000001,-0.029176470588235248,0.007814861556265802,62.629,-0.025200819026618415,0.009518397627834744,62.37380952380953,0.020781791192479027,0.017734100854182158,-0.005357590540684853,-0.010629831126112599,-0.010676541540084905,-0.010406905655817589,0.016767238752659175,-0.029176470588235248,0.03333635865450568,1648148.8,29.2237442922374,0.4788337677788874,0.7922628700834563,2,3,20
2024-03-20,43.0,43.0,42.2,42.5,5440051,VHM,-0.009324009324009341,-0.009367750003599795,42.56,-0.010477299185098987,0.012340270941543198,42.675,-0.01392111368909521,0.009962941609021265,43.326190476190476,-0.07908992416034666,0.013583304609865334,0.01882408524563539,-0.00710062154957658,-0.011723463696058811,-0.0011648224962934606,0.005837728195685621,-0.010477299185098987,-0.425360403393215,10439441.2,40.21739130434788,-0.11793051084032413,0.023656749197124242,2,3,20
2024-03-20,59.97,60.68,59.71,60.15,3551272,VNM,0.0030015007503751967,0.002997005240269246,60.52,-0.027171276079573037,0.006791305518868094,61.09499999999999,-0.04066985645933019,0.011178274979162127,61.918571428571425,-0.03667520819987191,0.010256127781093896,-0.0014996253747652233,-0.01323208191364067,-0.011436164501853696,-0.004376374599798893,0.011385939529843014,-0.027171276079573037,0.1215827665315774,4765578.6,32.91457286432157,-0.0850327803844948,0.2938595818204274,2,3,20
2024-03-21,43.48,43.64,43.15,43.32,1859542,BID,0.0,0.0,42.794,0.025325443786982316,0.013846876606297407,42.474000000000004,-0.005509641873278293,0.021355610988153053,42.96857142857142,0.06542056074766367,0.02032602927872736,0.02690535437432162,-0.0077950081719029285,-0.0037576371128329455,0.009657359240021535,-0.017363176705007533,0.025325443786982316,-0.406931489137635,1736022.2,47.568208778173215,0.6113946571333599,0.7721528827572794,3,3,21
2024-03-21,23.73,23.94,23.35,23.94,9091163,CTG,0.016129032258064724,0.01600034134644135,23.401999999999997,0.013118916631400968,0.02764430734163751,23.549,-0.02484725050916492,0.02440012799734193,24.086666666666666,-0.018047579983592965,0.018151793663886334,0.031036973995576478,0.0,-0.04243190632284133,0.008428199911834522,-0.0201096009942634,0.013118916631400968,-0.04203424821584578,9343823.2,45.72953736654804,0.09117171088049503,0.2726887981026949,3,3,21
2024-03-21,22.99,23.14,22.8,22.92,19984496,HPG,0.008358996920369677,0.008324253982086915,22.69,-0.0030448020878641735,0.011326845873228157,22.824999999999996,-0.023850085178875546,0.014329937832948817,22.855714285714285,0.05041246562786439,0.016424942650782797,0.006621079142936193,0.00711114107750177,-0.016807118316381153,-0.008298802814695083,-0.014680747258248417,-0.0030448020878641735,0.5397132771240991,29183296.0,43.83561643835618,0.23449199556601386,0.33850882920054726,3,3,21
2024-03-21,62.42,63.42,62.42,63.22,1454765,VCB,0.021489739861043855,0.021262091036201802,62.144000000000005,0.0020605484228879423,0.013807342248207288,62.589,-0.0062873310279786265,0.012131043591860064,62.50047619047619,0.04392338177014521,0.01826590322930035,0.007460300575433898,-0.005357590540684853,-0.010629831126112599,-0.010676541540084905,-0.010406905655817589,0.0020605484228879423,0.6173975593919827,1474615.6,41.13924050632907,0.5109410461855504,0.7359985053038751,3,3,21
2024-03-21,42.85,43.05,42.55,42.9,10981568,VHM,0.00941176470588223,0.009367750003599795,42.559999999999995,0.0,0.013395093252922466,42.644999999999996,-0.006944444444444531,0.010490856187608678,43.226190476190474,-0.046666666666666745,0.012953003804767015,-0.009367750003599795,0.01882408524563539,-0.00710062154957658,-0.011723463696058811,-0.0011648224962934606,0.0,1.01865166337595,10113568.2,38.20224719101122,-0.10229929018952788,-0.0015344586802061855,3,3,21
2024-03-21,60.33,60.59,60.06,60.51,4910550,VNM,0.0059850374064838174,0.005967198213541636,60.31,-0.017056530214424992,0.008566197823877074,60.858999999999995,-0.037537776363925524,0.011444869465527498,61.8352380952381,-0.028107934468358464,0.010389443828003341,0.002997005240269246,-0.0014996253747652233,-0.01323208191364067,-0.011436164501853696,-0.004376374599798893,-0.017056530214424992,0.38275806527914513,4657824.2,37.76932826362481,-0.12398016442379145,0.21029163257158362,3,3,21
2024-03-22,43.56,46.34,43.56,44.3,4368960,BID,0.022622345337026672,0.022370254918299803,43.122,0.03844350679793718,0.015926424469111643,42.727999999999994,0.060823754789272044,0.016594945794556098,43.14190476190476,0.08952287260206604,0.02074191254253824,0.0,0.02690535437432162,-0.0077950081719029285,-0.0037576371128329455,0.009657359240021535,0.03844350679793718,1.3494817541093451,2322808.0,53.02869287991499,0.6889517196215991,0.7555126501301435,4,3,22
2024-03-22,24.07,24.97,24.01,24.49,15970111,CTG,0.022974101921470202,0.022714170834249092,23.534,0.027696181284095678,0.029096533385478355,23.631999999999998,0.03508030431107345,0.022248916961064624,24.086666666666666,0.0,0.018843055711915697,0.01600034134644135,0.031036973995576478,0.0,-0.04243190632284133,0.008428199911834522,0.027696181284095678,0.7566631463983211,10619831.6,48.305084745762684,0.14751610132345405,0.24765425874684677,4,3,22
2024-03-22,22.99,23.26,22.88,23.14,37402271,HPG,0.009598603839441555,0.009552829918991534,22.758000000000003,0.014912280701754321,0.011108724785495322,22.844,0.008278867102396559,0.012778433983091008,22.927619047619046,0.0698104484512252,0.01629215556948199,0.008324253982086915,0.006621079142936193,0.00711114107750177,-0.016807118316381153,-0.008298802814695083,0.014912280701754321,0.8715643867125795,29496286.8,47.51958224543084,0.24276435793039752,0.3193599349465173,4,3,22
2024-03-22,63.22,64.28,63.22,64.02,1846861,VCB,0.012654223347042137,0.012574827754245455,62.464,0.025632809996795736,0.01303302350966664,62.676,0.013776722090261151,0.01252934307781486,62.71857142857144,0.07705248990578739,0.017759707960155212,0.021262091036201802,0.007460300575433898,-0.005357590540684853,-0.010629831126112599,-0.010676541540084905,0.025632809996795736,0.2695253185222355,1383075.8,51.724137931034456,0.5940912951231212,0.7076170632677244,4,3,22
2024-03-22,43.2,43.5,42.6,42.8,10001805,VHM,-0.002331002331002363,-0.0023337233462199514,42.64,0.00943396226415083,0.01191729113383533,42.67,0.005875440658049458,0.009234886470701996,43.13095238095238,-0.044642857142857095,0.012943432793678553,0.009367750003599795,-0.009367750003599795,0.01882408524563539,-0.00710062154957658,-0.011723463696058811,0.00943396226415083,-0.08921886200586293,10136378.4,37.36263736263733,-0.09686401144386991,-0.020600369232938932,4,3,22
2024-03-22,60.68,60.77,59.97,59.97,6070254,VNM,-0.008924144769459574,-0.008964203453810882,60.13199999999999,-0.01462372658560629,0.008044853426242346,60.742999999999995,-0.018975952887289482,0.008035919551015227,61.71333333333333,-0.04094034863265639,0.010430579419896679,0.005967198213541636,0.002997005240269246,-0.0014996253747652233,-0.01323208191364067,-0.011436164501853696,-0.01462372658560629,0.23616580627424621,4900409.0,31.874999999999957,-0.1961585403585815,0.1290015979855506,4,3,22
2024-03-25,44.3,45.36,43.07,43.32,1264961,BID,-0.022121896162528132,-0.022370254918299803,43.286,0.019294117647058906,0.020691035439484626,42.933,0.049672885873515815,0.018114658832082887,43.18095238095238,0.019294117647058906,0.01933747218996578,0.022370254918299803,0.0,0.02690535437432162,-0.0077950081719029285,-0.0037576371128329455,0.019294117647058906,-0.7104663352376768,2279091.2,44.09937888198757,0.6636878600939085,0.7371476921228964,0,3,25
2024-03-25,24.35,24.49,23.66,23.8,9583651,CTG,-0.02817476521028983,-0.028579290286647296,23.726,0.042031523642731994,0.02352118260794934,23.669999999999998,0.016225448334756587,0.024177425121806328,24.070476190476192,-0.014084507042253502,0.01962295029655696,0.022714170834249092,0.01600034134644135,0.031036973995576478,0.0,-0.04243190632284133,0.042031523642731994,-0.39990078966890086,10257799.4,40.44585987261145,0.13493673655570504,0.22511075430861843,0,3,25
2024-03-25,23.14,23.45,22.76,22.88,21366246,HPG,-0.011235955056179803,-0.011299555253933224,22.85,0.020517395182872322,0.008662268025529713,22.866999999999997,0.010154525386313562,0.012564191120318232,22.992857142857144,0.06369130636913045,0.016493506727656294,0.009552829918991534,0.008324253982086915,0.006621079142936193,0.00711114107750177,-0.016807118316381153,0.020517395182872322,-0.42874468772230434,23743750.4,40.57591623036647,0.225738267384763,0.30063560143416646,0,3,25
2024-03-25,63.09,64.35,62.49,63.55,1370504,VCB,-0.007341455795064067,-0.007368536906254164,62.822,0.02898316062176165,0.012099551095069924,62.782,0.01696271403424543,0.012234748595463054,62.93333333333333,0.07638888888888884,0.017778057071846685,0.012574827754245455,0.021262091036201802,0.007460300575433898,-0.005357590540684853,-0.010629831126112599,0.02898316062176165,-0.25792791119634884,1288401.8,50.81555834378918,0.6149743528933271,0.689088521192845,0,3,25
2024-03-25,43.0,43.35,42.4,42.55,10313493,VHM,-0.005841121495327117,-0.005858247568367947,42.73,0.010688836104512989,0.0116941505013631,42.67,0.0,0.009459264266493872,43.095238095238095,-0.01732101616628179,0.010747032771744193,-0.0023337233462199514,0.009367750003599795,-0.009367750003599795,0.01882408524563539,-0.00710062154957658,0.010688836104512989,0.031163175046904135,9240761.8,37.77777777777778,-0.11144475873495452,-0.03876924713334205,0,3,25
2024-03-25,60.06,60.33,59.36,59.53,5459681,VNM,-0.007337001834250456,-0.007364050015119972,60.025999999999996,-0.008824508824508803,0.006436450867861644,60.556999999999995,-0.03029809415214202,0.00788420241396773,61.59571428571429,-0.039838709677419315,0.010397647539873076,-0.008964203453810882,0.005967198213541636,0.002997005240269246,-0.0014996253747652233,-0.01323208191364067,-0.008824508824508803,-0.10058442365014708,4631612.2,22.089947089947003,-0.28557284013246687,0.04608671036194712,0,3,25
2024-03-26,43.32,44.05,43.32,43.32,1411023,BID,0.0,0.0,43.516,0.02727057149632439,0.01987445021519901,43.015,0.019294117647058906,0.015948777186631187,43.15761904761905,-0.01118466103629312,0.018122518185744365,-0.022370254918299803,0.022370254918299803,0.0,0.02690535437432162,-0.0077950081719029285,0.02727057149632439,0.11546759149096286,2407989.0,44.09937888198757,0.6363308435397954,0.7169843224062762,1,3,26
2024-03-26,23.83,24.28,23.77,24.14,3805589,CTG,0.014285714285714235,0.014184634991956546,23.985999999999997,0.056917688266199695,0.023131916224047398,23.718,0.020287404902789463,0.02436699518747208,24.055714285714284,-0.012678936605316937,0.01967411719438294,-0.028579290286647296,0.022714170834249092,0.01600034134644135,0.031036973995576478,0.0,0.056917688266199695,-0.60290822359871,9588117.0,45.14106583072098,0.15066587542364474,0.21022177853162372,1,3,26
2024-03-26,22.88,23.14,22.8,23.14,11986416,HPG,0.011363636363636465,0.011299555253933224,22.962,0.02480070859167416,0.009215697914477896,22.893,0.011363636363636465,0.012665670011734367,23.055714285714288,0.060494958753437134,0.01640261054625932,-0.011299555253933224,0.009552829918991534,0.008324253982086915,0.006621079142936193,0.00711114107750177,0.02480070859167416,-0.43900224681490607,20743758.2,47.50656167979006,0.23056696262810306,0.2866218736729538,1,3,26
2024-03-26,63.75,64.15,63.62,63.95,736873,VCB,0.006294256490952055,0.006274530389388744,63.326,0.04102230180693467,0.010443470400518611,62.907999999999994,0.020098899345988297,0.012315546757973063,63.148095238095244,0.0758748317631226,0.01777400006915169,-0.007368536906254164,0.012574827754245455,0.021262091036201802,0.007460300575433898,-0.005357590540684853,0.04102230180693467,-0.46233429453690034,1261690.2,52.77108433734941,0.6562363001162126,0.6825180769775185,1,3,26
2024-03-26,42.7,42.9,42.45,42.75,4265404,VHM,0.004700352526439522,0.004689340363385863,42.7,-0.0034965034965034336,0.007661772614364539,42.675,0.0011709601873535203,0.009514715286409682,43.06666666666666,-0.01384083044982698,0.010807220070484552,-0.005858247568367947,-0.0023337233462199514,0.009367750003599795,-0.009367750003599795,0.01882408524563539,-0.0034965034965034336,-0.5864248901899676,8200464.2,45.783132530120476,-0.1056439794474997,-0.05214419359617359,1,3,26
2024-03-26,59.62,60.06,59.53,59.89,2507194,VNM,0.0060473710734083586,0.006029159111072602,60.010000000000005,-0.0013340003335000628,0.007334337801701788,60.43300000000001,-0.02028463929330937,0.008369550070244126,61.495238095238086,-0.03403225806451615,0.010536092759540506,-0.007364050015119972,-0.008964203453810882,0.005967198213541636,0.002997005240269246,-0.0014996253747652233,-0.0013340003335000628,-0.5407801298280981,4499790.2,29.54876273653558,-0.32365443864326693,-0.02786151943909569,1,3,26
2024-03-27,43.56,43.56,42.91,42.91,1609580,BID,-0.009464450600184748,-0.009509523129356712,43.434,-0.009464450600184748,0.016379876635201268,43.007,-0.0018608978832287404,0.01593202671286396,43.13809523809524,-0.009464450600184748,0.018075054771591128,0.0,-0.022370254918299803,0.022370254918299803,0.0,0.02690535437432162,-0.009464450600184748,0.14071847163370133,2102813.2,46.45583424209375,0.5749390973103417,0.6885752773870893,2,3,27
2024-03-27,24.01,24.35,23.87,24.35,5071326,CTG,0.00869925434962715,0.008661633859213147,24.144,0.033531409168081616,0.020294040614114644,23.742,0.009954375777685653,0.023791520209368974,24.034761904761904,-0.01774909237595801,0.019516919668458425,0.014184634991956546,-0.028579290286647296,0.022714170834249092,0.01600034134644135,0.031036973995576478,0.033531409168081616,0.3325995003664348,8704368.0,48.43260188087775,0.17802442154041742,0.20378230713338247,2,3,27
2024-03-27,23.41,23.56,23.18,23.18,24342964,HPG,0.0017286084701815252,0.001727116146075236,23.052,0.01979762428508569,0.009246994916959765,22.878,-0.006429489927132437,0.010934211004159996,23.064761904761905,0.008264462809917328,0.011867457404040148,0.011299555253933224,-0.011299555253933224,0.009552829918991534,0.008324253982086915,0.006621079142936193,0.01979762428508569,1.0308792886881282,23016478.6,45.94594594594594,0.23491346787427148,0.27628019251321734,2,3,27
2024-03-27,63.88,63.88,63.49,63.62,1047647,VCB,-0.005160281469898442,-0.005173641703853704,63.672000000000004,0.027952819518500593,0.012027276380766196,62.894999999999996,-0.0020392156862745203,0.011303210705630574,63.29666666666667,0.051570247933884206,0.017559779814501707,0.006274530389388744,-0.007368536906254164,0.012574827754245455,0.021262091036201802,0.007460300575433898,0.027952819518500593,0.4217470310351987,1291330.0,50.0,0.6547607738650214,0.6769666163550191,2,3,27
2024-03-27,42.9,42.9,42.5,42.5,7553922,VHM,-0.005847953216374324,-0.00586511945239776,42.7,0.0,0.0067806638427498215,42.63,-0.010477299185098987,0.009452408655897835,42.98571428571429,-0.03846153846153855,0.009821550779864834,0.004689340363385863,-0.005858247568367947,-0.0023337233462199514,0.009367750003599795,-0.009367750003599795,0.0,0.7709745665357841,8623238.4,41.86046511627906,-0.11983830929981565,-0.065683016736902,2,3,27
2024-03-27,60.15,60.15,59.71,59.89,2639932,VNM,0.0,0.0,59.958000000000006,-0.004322527015793831,0.0071202409624218236,60.239,-0.03137635452045928,0.007001379803903284,61.35333333333334,-0.047399395578177184,0.0099267592823752,0.006029159111072602,-0.007364050015119972,-0.008964203453810882,0.005967198213541636,0.002997005240269246,-0.004322527015793831,0.052942851650091605,4317522.2,27.761194029850714,-0.34980207920137474,-0.0922496313915515,2,3,27
2024-03-28,43.48,44.05,42.91,42.99,1360986,BID,0.0018643672803544398,0.001862631504756962,43.368,-0.0076177285318559385,0.01645495401228793,43.081,0.017514792899408382,0.014744692892816326,43.08761904761905,-0.024063564131668436,0.017655622332276882,-0.009509523129356712,0.0,-0.022370254918299803,0.022370254918299803,0.0,-0.0076177285318559385,-0.1544465015718386,2003102.0,58.25503355704702,0.5266699047110777,0.6561942028518871,3,3,28
